VATTENID,MS_CD,EU_CD,VF,NAMN,LOKAL,Region,Ndatum1,DATUM1,Anno,KVALITET,BONETYP,NBONET,NpueBtotal,NpueBAbb,NpueBGäd,NpueBMör,NpueBRöd,Narter,Nrader,RT90X,RT90Y,S99TM_N,S99TM_E,WGS84_N,WGS84_E
653737-125017,WA61711068,NW653647-125036,N,Ejgdesjön,Hela sjön,Södra,19,20000715,2000,Inven,Bnord12,24,15.65,15.29, , , ,2,2,6537370,1250170,6532654,296633,58.88537,11.47091
653737-125017,WA61711068,NW653647-125036,N,Ejgdesjön,Hela sjön,Södra,19,20010724,2001,Inven,Bnord12,24,25.97,25.37, , , ,2,2,6537370,1250170,6532654,296633,58.88537,11.47091
653737-125017,WA61711068,NW653647-125036,N,Ejgdesjön,Hela sjön,Södra,19,20020716,2002,Inven,Bnord12,24,9.43,9.16, , , ,2,2,6537370,1250170,6532654,296633,58.88537,11.47091
653737-125017,WA61711068,NW653647-125036,N,Ejgdesjön,Hela sjön,Södra,19,20040719,2004,Inven,Bnord12,24,17.41,17.20, , , ,2,2,6537370,1250170,6532654,296633,58.88537,11.47091
653737-125017,WA61711068,NW653647-125036,N,Ejgdesjön,Hela sjön,Södra,19,20060714,2006,Inven,Bnord12,24,12.64,12.25, , , ,2,2,6537370,1250170,6532654,296633,58.88537,11.47091
653737-125017,WA61711068,NW653647-125036,N,Ejgdesjön,Hela sjön,Södra,19,20080713,2008,Inven,Bnord12,24,12.04,11.85, , , ,2,2,6537370,1250170,6532654,296633,58.88537,11.47091
653737-125017,WA61711068,NW653647-125036,N,Ejgdesjön,Hela sjön,Södra,19,20100716,2010,Inven,Bnord12,24,6.18,5.79, , , ,2,2,6537370,1250170,6532654,296633,58.88537,11.47091
653737-125017,WA61711068,NW653647-125036,N,Ejgdesjön,Hela sjön,Södra,19,20120717,2012,Inven,Bnord12,24,9.12,8.42, , , ,2,2,6537370,1250170,6532654,296633,58.88537,11.47091
653737-125017,WA61711068,NW653647-125036,N,Ejgdesjön,Hela sjön,Södra,19,20140715,2014,Inven,Bnord12,24,9.69,9.21, , , ,2,2,6537370,1250170,6532654,296633,58.88537,11.47091
653737-125017,WA61711068,NW653647-125036,N,Ejgdesjön,Hela sjön,Södra,19,20160726,2016,Inven,Bnord12,24,10.68,10.19, , , ,2,2,6537370,1250170,6532654,296633,58.88537,11.47091
653737-125017,WA61711068,NW653647-125036,N,Ejgdesjön,Hela sjön,Södra,19,20180717,2018,Inven,Bnord12,24,10.64,10.08, , , ,2,2,6537370,1250170,6532654,296633,58.88537,11.47091
653737-125017,WA61711068,NW653647-125036,N,Ejgdesjön,Hela sjön,Södra,19,20200715,2020,Inven,Bnord12,24,11.80,11.07, , , ,2,2,6537370,1250170,6532654,296633,58.88537,11.47091
653737-125017,WA61711068,NW653647-125036,N,Ejgdesjön,Hela sjön,Södra,19,20220720,2022,Inven,Bnord12,24,11.82,11.26, , , ,2,2,6537370,1250170,6532654,296633,58.88537,11.47091
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,19930713,1993,Stand,Bnord12,8,66.64,29.70,0.00,35.60, ,5,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,19960708,1996,Stand,Bnord12,16,33.87,14.57,0.23,17.75, ,6,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,19970707,1997,Stand,Bnord12,16,43.10,14.47,0.21,26.80, ,6,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,19980713,1998,Stand,Bnord12,16,35.62,11.84,0.14,20.78, ,6,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,19990727,1999,Stand,Bnord12,16,41.62,15.38,0.07,24.02, ,6,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,20000825,2000,Stand,Bnord12,16,43.61,14.34,0.07,25.62, ,6,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,20010716,2001,Stand,Bnord12,16,44.41,14.13,0.00,28.18, ,4,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,20020814,2002,Stand,Bnord12,16,47.35,18.76,0.05,26.67, ,6,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,20030725,2003,Stand,Bnord12,16,72.31,27.70,0.22,42.32, ,6,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,20040814,2004,Stand,Bnord12,16,42.98,10.92,0.05,30.91, ,5,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,20050713,2005,Stand,Bnord12,16,51.51,19.90,0.21,29.93, ,6,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,20060712,2006,Stand,Bnord12,16,49.20,12.50,0.19,31.56, ,6,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,20070806,2007,Stand,Bnord12,16,86.70,24.36,0.00,60.20, ,5,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,20080811,2008,Stand,Bnord12,16,70.40,16.70,0.10,51.11, ,6,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,20090721,2009,Stand,Bnord12,16,37.77,10.02,0.05,26.47, ,5,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,20100722,2010,Stand,Bnord12,16,44.67,18.41,0.05,24.51, ,6,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,20110726,2011,Stand,Bnord12,16,49.16,18.79,0.15,28.89, ,6,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,20120808,2012,Stand,Bnord12,16,33.70,12.27,0.24,19.73, ,6,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,20130716,2013,Stand,Bnord12,16,42.96,15.40,0.05,26.54, ,6,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,20150718,2015,Stand,Bnord12,16,48.54,17.56,0.15,28.25, ,6,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,20170815,2017,Stand,Bnord12,16,83.61,24.61,0.05,56.45, ,6,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,20190817,2019,Stand,Bnord12,16,75.23,22.01,0.13,49.94, ,6,6,6552750,1532340,6551434,578422,59.09494,16.36938
655275-153234,WA16744634,NW655349-153274,N,Älgsjön,Hela sjön,Södra,23,20210719,2021,Stand,Bnord12,16,37.36,16.07,0.10,19.34, ,6,6,6552750,1532340,6551434,578422,59.09494,16.36938
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,19940823,1994,Stand,Bnord12,16,26.49,11.78,0.00,11.79, ,3,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,19950814,1995,Stand,Bnord12,16,19.36,9.80,0.00,8.36, ,3,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,19960814,1996,Stand,Bnord12,16,55.44,27.54,0.09,25.41, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,19970811,1997,Stand,Bnord12,16,32.90,14.95,0.23,14.95, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,19980715,1998,Stand,Bnord12,16,22.29,8.31,0.00,12.20, ,3,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,19990825,1999,Stand,Bnord12,16,26.80,11.34,0.06,13.52, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20000827,2000,Stand,Bnord12,16,29.40,15.44,0.04,10.70, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20010716,2001,Stand,Bnord12,16,21.54,12.48,0.08,5.92, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20020815,2002,Stand,Bnord12,16,35.56,19.72,0.21,12.83, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20030730,2003,Stand,Bnord12,16,30.87,13.70,0.19,14.10, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20040720,2004,Stand,Bnord12,16,36.69,18.02,0.06,15.98, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20050719,2005,Stand,Bnord12,16,28.32,12.81,0.00,12.16, ,3,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20060803,2006,Stand,Bnord12,16,34.29,17.84,0.15,13.90, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20070810,2007,Stand,Bnord12,16,33.58,15.97,0.06,14.68, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20080815,2008,Stand,Bnord12,16,32.41,17.16,0.00,12.32, ,3,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20090813,2009,Stand,Bnord12,16,30.11,13.73,0.04,14.60, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20100801,2010,Stand,Bnord12,16,32.66,15.00,0.00,13.81, ,3,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20110815,2011,Stand,Bnord12,16,30.96,14.33,0.00,15.08, ,3,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20120717,2012,Stand,Bnord12,16,29.78,12.85,0.16,13.23, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20130716,2013,Stand,Bnord12,16,29.09,15.48,0.04,10.46, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20140722,2014,Stand,Bnord12,16,20.83,12.04,0.06,6.46, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20150723,2015,Stand,Bnord12,16,26.36,14.21,0.04,9.88, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20160808,2016,Stand,Bnord12,16,31.33,18.51,0.16,9.90, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20170724,2017,Stand,Bnord12,16,45.16,29.53,0.06,12.44, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20180806,2018,Stand,Bnord12,16,23.14,11.24,0.04,10.08, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20190716,2019,Stand,Bnord12,16,31.50,15.30,0.12,13.31, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20200725,2020,Stand,Bnord12,16,38.98,21.89,0.06,14.50, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20210802,2021,Stand,Bnord12,16,25.93,14.09,0.19,9.82, ,4,4,6555870,1588690,6555227,634745,59.11495,17.35350
655587-158869,WA98720344,SE655605-158820,Y,Stora Envättern,Hela sjön,Södra,29,20220719,2022,Stand,Bnord12,16,23.64,11.80,0.00,9.66, ,3,4,6555870,1588690,6555227,634745,59.11495,17.35350
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,19940803,1994,Stand,Bnord12,24,27.15,3.38,0.00,16.89, ,5,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,19950814,1995,Stand,Bnord12,24,30.10,6.77,0.04,19.68, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,19960805,1996,Stand,Bnord12,24,23.41,6.11,0.08,11.01, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,19970716,1997,Stand,Bnord12,24,28.29,6.60,0.11,15.78, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,19980803,1998,Stand,Bnord12,24,25.08,6.49,0.13,13.84, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,19990824,1999,Stand,Bnord12,24,38.41,5.03,0.00,29.52, ,5,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20000823,2000,Stand,Bnord12,24,29.31,5.41,0.00,21.17, ,5,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20010813,2001,Stand,Bnord12,24,40.51,5.55,0.08,29.35, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20020815,2002,Stand,Bnord12,24,43.06,7.38,0.10,31.18, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20030817,2003,Stand,Bnord12,24,34.13,6.70,0.08,21.42, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20040809,2004,Stand,Bnord12,24,26.56,5.09,0.02,17.50, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20050814,2005,Stand,Bnord12,24,32.48,4.32,0.20,21.95, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20060812,2006,Stand,Bnord12,24,23.21,5.50,0.03,12.55, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20070711,2007,Stand,Bnord12,24,27.87,7.27,0.08,12.93, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20080713,2008,Stand,Bnord12,24,28.26,6.87,0.12,15.07, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20090716,2009,Stand,Bnord12,24,15.71,5.06,0.00,6.40, ,5,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20100718,2010,Stand,Bnord12,24,20.92,6.01,0.00,10.33, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20110802,2011,Stand,Bnord12,24,30.82,8.08,0.08,18.89, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20120728,2012,Stand,Bnord12,24,21.18,6.13,0.03,10.46, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20130823,2013,Stand,Bnord12,24,12.46,6.25,0.11,4.41, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20140718,2014,Stand,Bnord12,24,33.14,6.27,0.00,9.69, ,5,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20150720,2015,Stand,Bnord12,24,24.02,7.21,0.00,10.40, ,5,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20160720,2016,Stand,Bnord12,24,20.35,5.86,0.04,9.10, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20170720,2017,Stand,Bnord12,24,20.86,6.16,0.06,8.62, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20180720,2018,Stand,Bnord12,24,20.55,7.40,0.02,9.11, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20190721,2019,Stand,Bnord12,24,26.59,10.09,0.10,13.13, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20200718,2020,Stand,Bnord12,24,21.47,8.42,0.00,9.10, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20210723,2021,Stand,Bnord12,24,19.72,6.00,0.10,8.47, ,6,6,6564190,1644040,6564213,689977,59.17446,18.32440
656419-164404,WA40009280,SE656515-164330,Y,Stensjön,Hela sjön,Södra,29,20220724,2022,Stand,Bnord12,24,24.82,8.94,0.06,12.14, ,5,6,6564190,1644040,6564213,689977,59.17446,18.32440
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,19980811,1998,Stand,Bnord12,8,55.55,15.72,0.14,39.69, ,3,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,19990823,1999,Stand,Bnord12,8,35.28,9.52,0.00,25.76, ,2,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20000826,2000,Stand,Bnord12,8,44.28,9.25,0.00,35.04, ,2,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20010817,2001,Stand,Bnord12,8,53.33,13.87,0.14,39.32, ,3,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20020813,2002,Stand,Bnord12,8,44.74,9.13,0.00,35.62, ,2,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20030815,2003,Stand,Bnord12,8,36.66,9.90,0.00,26.76, ,2,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20040812,2004,Stand,Bnord12,8,65.97,24.07,0.00,41.90, ,2,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20050807,2005,Stand,Bnord12,8,34.35,10.83,0.27,23.25, ,3,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20060808,2006,Stand,Bnord12,8,50.59,14.38,0.00,36.21, ,2,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20070714,2007,Stand,Bnord12,8,41.30,11.57,0.24,29.49, ,3,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20080710,2008,Stand,Bnord12,8,47.62,16.35,0.00,31.27, ,2,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20090712,2009,Stand,Bnord12,8,16.34,3.30,0.11,12.94, ,3,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20100714,2010,Stand,Bnord12,8,41.48,16.37,0.27,24.83, ,3,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20110728,2011,Stand,Bnord12,8,31.74,9.86,0.00,21.88, ,2,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20120723,2012,Stand,Bnord12,8,20.87,4.27,0.00,16.60, ,2,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20130817,2013,Stand,Bnord12,8,20.21,7.61,0.00,12.60, ,2,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20140716,2014,Stand,Bnord12,8,32.14,8.71,0.14,23.30, ,3,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20150713,2015,Stand,Bnord12,8,31.81,12.42,0.41,18.97, ,3,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20160725,2016,Stand,Bnord12,8,29.68,12.08,0.00,17.59, ,2,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20170718,2017,Stand,Bnord12,8,28.68,15.17,0.00,13.51, ,2,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20180718,2018,Stand,Bnord12,8,40.31,11.35,0.14,28.82, ,3,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20190718,2019,Stand,Bnord12,8,27.82,13.64,0.14,14.04, ,3,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20200716,2020,Stand,Bnord12,8,16.24,5.99,0.00,10.25, ,2,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20210730,2021,Stand,Bnord12,8,46.44,29.40,0.00,17.04, ,2,3,6565900,1642400,6565903,688317,59.19035,18.29685
656590-164240,WA38535539,SE656640-164224,Y,Långsjön,Hela sjön,Södra,25,20220720,2022,Stand,Bnord12,8,32.42,22.48,0.00,9.94, ,2,3,6565900,1642400,6565903,688317,59.19035,18.29685
